execution_id,case_id,condition,source_round,sender,receiver,source_n,target_n,equivalent_n,equivalent_rate,weaken_n,weaken_rate,strengthen_n,strengthen_rate,related_n,related_rate,screened_equivalent_n,screened_equivalent_rate,screened_weaken_n,screened_weaken_rate,screened_strengthen_n,screened_strengthen_rate,screened_related_n,screened_related_rate
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,1,C,A,2,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,1,C,B,2,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,2,A,B,17,29,2,0.06896551724137931,0,0.0,7,0.2413793103448276,9,0.3103448275862069,2,0.06896551724137931,0,0.0,2,0.06896551724137931,4,0.13793103448275862
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,2,A,C,17,43,3,0.06976744186046512,0,0.0,5,0.11627906976744186,8,0.18604651162790697,1,0.023255813953488372,0,0.0,3,0.06976744186046512,4,0.09302325581395349
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,2,B,A,22,24,9,0.375,5,0.20833333333333334,1,0.041666666666666664,13,0.5416666666666666,6,0.25,5,0.20833333333333334,1,0.041666666666666664,10,0.4166666666666667
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,2,B,C,22,43,5,0.11627906976744186,14,0.32558139534883723,7,0.16279069767441862,22,0.5116279069767442,2,0.046511627906976744,10,0.23255813953488372,5,0.11627906976744186,15,0.3488372093023256
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,2,C,A,40,24,4,0.16666666666666666,7,0.2916666666666667,4,0.16666666666666666,13,0.5416666666666666,3,0.125,7,0.2916666666666667,4,0.16666666666666666,12,0.5
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,2,C,B,40,29,5,0.1724137931034483,5,0.1724137931034483,6,0.20689655172413793,14,0.4827586206896552,3,0.10344827586206896,4,0.13793103448275862,1,0.034482758620689655,8,0.27586206896551724
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,1,A,B,33,27,1,0.037037037037037035,2,0.07407407407407407,3,0.1111111111111111,6,0.2222222222222222,0,0.0,0,0.0,3,0.1111111111111111,3,0.1111111111111111
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,1,A,C,33,25,1,0.04,4,0.16,5,0.2,8,0.32,1,0.04,4,0.16,5,0.2,8,0.32
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,1,B,A,30,25,4,0.16,3,0.12,3,0.12,5,0.2,3,0.12,1,0.04,3,0.12,4,0.16
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,1,B,C,30,25,2,0.08,1,0.04,3,0.12,5,0.2,2,0.08,1,0.04,3,0.12,5,0.2
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,1,C,A,21,25,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,1,C,B,21,27,0,0.0,2,0.07407407407407407,3,0.1111111111111111,4,0.14814814814814814,0,0.0,1,0.037037037037037035,2,0.07407407407407407,3,0.1111111111111111
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,2,A,B,25,36,1,0.027777777777777776,4,0.1111111111111111,2,0.05555555555555555,6,0.16666666666666666,0,0.0,1,0.027777777777777776,0,0.0,1,0.027777777777777776
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,2,A,C,25,46,5,0.10869565217391304,5,0.10869565217391304,1,0.021739130434782608,11,0.2391304347826087,4,0.08695652173913043,2,0.043478260869565216,0,0.0,6,0.13043478260869565
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,2,B,A,27,26,2,0.07692307692307693,1,0.038461538461538464,1,0.038461538461538464,3,0.11538461538461539,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,2,B,C,27,46,1,0.021739130434782608,6,0.13043478260869565,2,0.043478260869565216,9,0.1956521739130435,0,0.0,1,0.021739130434782608,2,0.043478260869565216,3,0.06521739130434782
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,2,C,A,25,26,2,0.07692307692307693,2,0.07692307692307693,3,0.11538461538461539,7,0.2692307692307692,2,0.07692307692307693,1,0.038461538461538464,2,0.07692307692307693,5,0.19230769230769232
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,2,C,B,25,36,1,0.027777777777777776,5,0.1388888888888889,3,0.08333333333333333,9,0.25,1,0.027777777777777776,3,0.08333333333333333,1,0.027777777777777776,5,0.1388888888888889
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,1,A,B,35,34,4,0.11764705882352941,10,0.29411764705882354,6,0.17647058823529413,18,0.5294117647058824,3,0.08823529411764706,7,0.20588235294117646,6,0.17647058823529413,16,0.47058823529411764
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,1,A,C,35,36,4,0.1111111111111111,7,0.19444444444444445,5,0.1388888888888889,12,0.3333333333333333,2,0.05555555555555555,5,0.1388888888888889,3,0.08333333333333333,9,0.25
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,1,B,A,32,37,2,0.05405405405405406,6,0.16216216216216217,5,0.13513513513513514,13,0.35135135135135137,1,0.02702702702702703,4,0.10810810810810811,3,0.08108108108108109,8,0.21621621621621623
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,1,B,C,32,36,5,0.1388888888888889,7,0.19444444444444445,4,0.1111111111111111,16,0.4444444444444444,4,0.1111111111111111,4,0.1111111111111111,4,0.1111111111111111,12,0.3333333333333333
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,1,C,A,33,37,3,0.08108108108108109,5,0.13513513513513514,3,0.08108108108108109,11,0.2972972972972973,3,0.08108108108108109,4,0.10810810810810811,2,0.05405405405405406,9,0.24324324324324326
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,1,C,B,33,34,2,0.058823529411764705,9,0.2647058823529412,4,0.11764705882352941,14,0.4117647058823529,2,0.058823529411764705,6,0.17647058823529413,3,0.08823529411764706,10,0.29411764705882354
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,2,A,B,37,35,7,0.2,3,0.08571428571428572,8,0.22857142857142856,17,0.4857142857142857,5,0.14285714285714285,1,0.02857142857142857,6,0.17142857142857143,12,0.34285714285714286
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,2,A,C,37,41,3,0.07317073170731707,12,0.2926829268292683,9,0.21951219512195122,23,0.5609756097560976,2,0.04878048780487805,9,0.21951219512195122,6,0.14634146341463414,17,0.4146341463414634
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,2,B,A,34,37,2,0.05405405405405406,3,0.08108108108108109,5,0.13513513513513514,10,0.2702702702702703,0,0.0,1,0.02702702702702703,3,0.08108108108108109,4,0.10810810810810811
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,2,B,C,34,41,4,0.0975609756097561,9,0.21951219512195122,6,0.14634146341463414,19,0.4634146341463415,2,0.04878048780487805,5,0.12195121951219512,4,0.0975609756097561,11,0.2682926829268293
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,2,C,A,36,37,7,0.1891891891891892,6,0.16216216216216217,4,0.10810810810810811,17,0.4594594594594595,5,0.13513513513513514,2,0.05405405405405406,1,0.02702702702702703,8,0.21621621621621623
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,2,C,B,36,35,5,0.14285714285714285,0,0.0,8,0.22857142857142856,12,0.34285714285714286,2,0.05714285714285714,0,0.0,6,0.17142857142857143,8,0.22857142857142856
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,1,A,B,44,37,5,0.13513513513513514,4,0.10810810810810811,5,0.13513513513513514,12,0.32432432432432434,5,0.13513513513513514,1,0.02702702702702703,5,0.13513513513513514,9,0.24324324324324326
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,1,A,C,44,32,5,0.15625,5,0.15625,5,0.15625,13,0.40625,2,0.0625,5,0.15625,2,0.0625,8,0.25
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,1,B,A,33,34,3,0.08823529411764706,2,0.058823529411764705,9,0.2647058823529412,13,0.38235294117647056,0,0.0,1,0.029411764705882353,6,0.17647058823529413,7,0.20588235294117646
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,1,B,C,33,32,3,0.09375,4,0.125,5,0.15625,9,0.28125,1,0.03125,3,0.09375,1,0.03125,4,0.125
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,1,C,A,37,34,3,0.08823529411764706,2,0.058823529411764705,6,0.17647058823529413,10,0.29411764705882354,1,0.029411764705882353,2,0.058823529411764705,4,0.11764705882352941,7,0.20588235294117646
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,1,C,B,37,37,1,0.02702702702702703,4,0.10810810810810811,3,0.08108108108108109,7,0.1891891891891892,1,0.02702702702702703,3,0.08108108108108109,1,0.02702702702702703,4,0.10810810810810811
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,2,A,B,34,39,4,0.10256410256410256,4,0.10256410256410256,3,0.07692307692307693,11,0.28205128205128205,1,0.02564102564102564,1,0.02564102564102564,1,0.02564102564102564,3,0.07692307692307693
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,2,A,C,34,35,3,0.08571428571428572,6,0.17142857142857143,4,0.11428571428571428,12,0.34285714285714286,1,0.02857142857142857,5,0.14285714285714285,0,0.0,6,0.17142857142857143
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,2,B,A,37,27,4,0.14814814814814814,1,0.037037037037037035,9,0.3333333333333333,13,0.48148148148148145,1,0.037037037037037035,0,0.0,5,0.18518518518518517,6,0.2222222222222222
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,2,B,C,37,35,7,0.2,4,0.11428571428571428,2,0.05714285714285714,12,0.34285714285714286,4,0.11428571428571428,4,0.11428571428571428,1,0.02857142857142857,8,0.22857142857142856
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,2,C,A,32,27,4,0.14814814814814814,4,0.14814814814814814,6,0.2222222222222222,13,0.48148148148148145,2,0.07407407407407407,3,0.1111111111111111,1,0.037037037037037035,6,0.2222222222222222
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,2,C,B,32,39,10,0.2564102564102564,6,0.15384615384615385,2,0.05128205128205128,18,0.46153846153846156,5,0.1282051282051282,4,0.10256410256410256,1,0.02564102564102564,10,0.2564102564102564
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,1,A,B,23,48,2,0.041666666666666664,5,0.10416666666666667,0,0.0,7,0.14583333333333334,2,0.041666666666666664,5,0.10416666666666667,0,0.0,7,0.14583333333333334
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,1,A,C,23,36,1,0.027777777777777776,2,0.05555555555555555,0,0.0,3,0.08333333333333333,1,0.027777777777777776,2,0.05555555555555555,0,0.0,3,0.08333333333333333
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,1,B,A,9,17,1,0.058823529411764705,0,0.0,2,0.11764705882352941,3,0.17647058823529413,1,0.058823529411764705,0,0.0,2,0.11764705882352941,3,0.17647058823529413
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,1,B,C,9,36,0,0.0,2,0.05555555555555555,0,0.0,2,0.05555555555555555,0,0.0,2,0.05555555555555555,0,0.0,2,0.05555555555555555
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,1,C,A,0,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,1,C,B,0,48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,2,A,B,17,45,5,0.1111111111111111,3,0.06666666666666667,6,0.13333333333333333,13,0.28888888888888886,2,0.044444444444444446,2,0.044444444444444446,5,0.1111111111111111,9,0.2
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,2,A,C,17,36,2,0.05555555555555555,0,0.0,5,0.1388888888888889,7,0.19444444444444445,1,0.027777777777777776,0,0.0,2,0.05555555555555555,3,0.08333333333333333
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,2,B,A,48,36,2,0.05555555555555555,4,0.1111111111111111,19,0.5277777777777778,20,0.5555555555555556,0,0.0,3,0.08333333333333333,17,0.4722222222222222,17,0.4722222222222222
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,2,B,C,48,36,9,0.25,2,0.05555555555555555,11,0.3055555555555556,17,0.4722222222222222,8,0.2222222222222222,1,0.027777777777777776,7,0.19444444444444445,13,0.3611111111111111
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,2,C,A,36,36,4,0.1111111111111111,2,0.05555555555555555,16,0.4444444444444444,19,0.5277777777777778,2,0.05555555555555555,2,0.05555555555555555,14,0.3888888888888889,17,0.4722222222222222
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,2,C,B,36,45,4,0.08888888888888889,3,0.06666666666666667,15,0.3333333333333333,17,0.37777777777777777,2,0.044444444444444446,2,0.044444444444444446,10,0.2222222222222222,12,0.26666666666666666
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,1,A,B,36,34,1,0.029411764705882353,3,0.08823529411764706,0,0.0,4,0.11764705882352941,1,0.029411764705882353,3,0.08823529411764706,0,0.0,4,0.11764705882352941
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,1,A,C,36,43,1,0.023255813953488372,0,0.0,2,0.046511627906976744,2,0.046511627906976744,1,0.023255813953488372,0,0.0,2,0.046511627906976744,2,0.046511627906976744
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,1,B,A,17,18,1,0.05555555555555555,0,0.0,7,0.3888888888888889,8,0.4444444444444444,1,0.05555555555555555,0,0.0,7,0.3888888888888889,8,0.4444444444444444
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,1,B,C,17,43,0,0.0,5,0.11627906976744186,1,0.023255813953488372,5,0.11627906976744186,0,0.0,5,0.11627906976744186,1,0.023255813953488372,5,0.11627906976744186
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,1,C,A,27,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,1,C,B,27,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,2,A,B,18,40,3,0.075,3,0.075,1,0.025,7,0.175,2,0.05,1,0.025,1,0.025,4,0.1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,2,A,C,18,42,6,0.14285714285714285,6,0.14285714285714285,2,0.047619047619047616,13,0.30952380952380953,3,0.07142857142857142,2,0.047619047619047616,2,0.047619047619047616,6,0.14285714285714285
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,2,B,A,34,42,5,0.11904761904761904,5,0.11904761904761904,5,0.11904761904761904,13,0.30952380952380953,3,0.07142857142857142,3,0.07142857142857142,4,0.09523809523809523,9,0.21428571428571427
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,2,B,C,34,42,5,0.11904761904761904,9,0.21428571428571427,8,0.19047619047619047,17,0.40476190476190477,4,0.09523809523809523,6,0.14285714285714285,6,0.14285714285714285,12,0.2857142857142857
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,2,C,A,43,42,6,0.14285714285714285,8,0.19047619047619047,10,0.23809523809523808,22,0.5238095238095238,3,0.07142857142857142,6,0.14285714285714285,7,0.16666666666666666,14,0.3333333333333333
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,2,C,B,43,40,7,0.175,3,0.075,10,0.25,18,0.45,4,0.1,3,0.075,9,0.225,14,0.35
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,1,A,B,31,60,6,0.1,5,0.08333333333333333,8,0.13333333333333333,18,0.3,6,0.1,4,0.06666666666666667,8,0.13333333333333333,17,0.2833333333333333
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,1,A,C,31,30,2,0.06666666666666667,3,0.1,6,0.2,10,0.3333333333333333,1,0.03333333333333333,2,0.06666666666666667,4,0.13333333333333333,7,0.23333333333333334
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,1,B,A,39,38,8,0.21052631578947367,2,0.05263157894736842,5,0.13157894736842105,15,0.39473684210526316,3,0.07894736842105263,0,0.0,4,0.10526315789473684,7,0.18421052631578946
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,1,B,C,39,30,3,0.1,3,0.1,5,0.16666666666666666,10,0.3333333333333333,1,0.03333333333333333,1,0.03333333333333333,2,0.06666666666666667,4,0.13333333333333333
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,1,C,A,39,38,7,0.18421052631578946,6,0.15789473684210525,4,0.10526315789473684,16,0.42105263157894735,1,0.02631578947368421,3,0.07894736842105263,3,0.07894736842105263,7,0.18421052631578946
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,1,C,B,39,60,2,0.03333333333333333,5,0.08333333333333333,5,0.08333333333333333,11,0.18333333333333332,2,0.03333333333333333,4,0.06666666666666667,4,0.06666666666666667,9,0.15
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,2,A,B,38,36,15,0.4166666666666667,5,0.1388888888888889,8,0.2222222222222222,22,0.6111111111111112,6,0.16666666666666666,1,0.027777777777777776,3,0.08333333333333333,9,0.25
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,2,A,C,38,39,5,0.1282051282051282,5,0.1282051282051282,10,0.2564102564102564,20,0.5128205128205128,3,0.07692307692307693,2,0.05128205128205128,4,0.10256410256410256,9,0.23076923076923078
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,2,B,A,60,30,5,0.16666666666666666,1,0.03333333333333333,7,0.23333333333333334,12,0.4,1,0.03333333333333333,1,0.03333333333333333,3,0.1,4,0.13333333333333333
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,2,B,C,60,39,5,0.1282051282051282,2,0.05128205128205128,12,0.3076923076923077,19,0.48717948717948717,4,0.10256410256410256,1,0.02564102564102564,5,0.1282051282051282,10,0.2564102564102564
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,2,C,A,30,30,3,0.1,4,0.13333333333333333,4,0.13333333333333333,10,0.3333333333333333,2,0.06666666666666667,0,0.0,2,0.06666666666666667,4,0.13333333333333333
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,2,C,B,30,36,5,0.1388888888888889,12,0.3333333333333333,6,0.16666666666666666,20,0.5555555555555556,3,0.08333333333333333,7,0.19444444444444445,3,0.08333333333333333,13,0.3611111111111111
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,1,A,B,43,31,5,0.16129032258064516,3,0.0967741935483871,7,0.22580645161290322,14,0.45161290322580644,2,0.06451612903225806,2,0.06451612903225806,3,0.0967741935483871,7,0.22580645161290322
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,1,A,C,43,41,6,0.14634146341463414,8,0.1951219512195122,5,0.12195121951219512,13,0.3170731707317073,2,0.04878048780487805,4,0.0975609756097561,3,0.07317073170731707,6,0.14634146341463414
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,1,B,A,29,31,5,0.16129032258064516,3,0.0967741935483871,4,0.12903225806451613,12,0.3870967741935484,3,0.0967741935483871,3,0.0967741935483871,4,0.12903225806451613,10,0.3225806451612903
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,1,B,C,29,41,9,0.21951219512195122,7,0.17073170731707318,4,0.0975609756097561,17,0.4146341463414634,4,0.0975609756097561,6,0.14634146341463414,1,0.024390243902439025,11,0.2682926829268293
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,1,C,A,46,31,2,0.06451612903225806,5,0.16129032258064516,6,0.1935483870967742,12,0.3870967741935484,1,0.03225806451612903,3,0.0967741935483871,4,0.12903225806451613,7,0.22580645161290322
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,1,C,B,46,31,9,0.2903225806451613,3,0.0967741935483871,14,0.45161290322580644,21,0.6774193548387096,3,0.0967741935483871,0,0.0,9,0.2903225806451613,11,0.3548387096774194
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,2,A,B,31,36,3,0.08333333333333333,8,0.2222222222222222,4,0.1111111111111111,15,0.4166666666666667,1,0.027777777777777776,3,0.08333333333333333,1,0.027777777777777776,5,0.1388888888888889
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,2,A,C,31,35,12,0.34285714285714286,6,0.17142857142857143,5,0.14285714285714285,21,0.6,3,0.08571428571428572,5,0.14285714285714285,2,0.05714285714285714,10,0.2857142857142857
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,2,B,A,31,40,7,0.175,12,0.3,4,0.1,18,0.45,1,0.025,4,0.1,2,0.05,6,0.15
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,2,B,C,31,35,9,0.2571428571428571,6,0.17142857142857143,4,0.11428571428571428,16,0.45714285714285713,2,0.05714285714285714,2,0.05714285714285714,1,0.02857142857142857,3,0.08571428571428572
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,2,C,A,41,40,9,0.225,6,0.15,4,0.1,16,0.4,3,0.075,1,0.025,1,0.025,5,0.125
