execution_id,case_id,condition,round,pair,n_i,n_j,cluster_jaccard,equivalent_coverage,related_coverage
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,3,AC,35,39,0.04225352112676056,0.10842490842490843,0.29816849816849816
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,3,BC,34,39,0.08955223880597014,0.1779788838612368,0.4917043740573152
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,1,AB,48,55,0.08421052631578947,0.16515151515151516,0.4564393939393939
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,1,AC,48,37,0.08974358974358974,0.16751126126126126,0.39020270270270274
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,1,BC,55,37,0.06976744186046512,0.18992628992628993,0.39803439803439805
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,2,AB,61,54,0.05504587155963303,0.06982392228293868,0.36050394656952034
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,2,AC,61,33,0.03296703296703297,0.04669647292598113,0.3653750620963736
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,2,BC,54,33,0.07407407407407407,0.09764309764309764,0.4031986531986532
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,3,AB,46,41,0.11538461538461539,0.19538706256627786,0.35683987274655354
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,3,AC,46,56,0.0625,0.13858695652173914,0.48408385093167705
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,3,BC,41,56,0.0898876404494382,0.19011324041811847,0.3623693379790941
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,1,AB,55,45,0.08695652173913043,0.1707070707070707,0.4292929292929293
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,1,AC,55,39,0.13253012048192772,0.2501165501165501,0.5825174825174825
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,1,BC,45,39,0.12,0.2282051282051282,0.4658119658119658
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,2,AB,65,43,0.06930693069306931,0.15849731663685152,0.32468694096601075
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,2,AC,65,52,0.044642857142857144,0.09615384615384616,0.34807692307692306
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,2,BC,43,52,0.03260869565217391,0.0637298747763864,0.23166368515205726
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,3,AB,45,56,0.14772727272727273,0.18035714285714288,0.5277777777777778
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,3,AC,45,47,0.09523809523809523,0.26099290780141843,0.6302600472813239
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,3,BC,56,47,0.11956521739130435,0.09783434650455927,0.4678951367781155
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,1,AB,36,37,0.057971014492753624,0.21884384384384387,0.38288288288288286
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,1,AC,36,28,0.0,0.12698412698412698,0.25396825396825395
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,1,BC,37,28,0.015625,0.12982625482625482,0.2915057915057915
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,2,AB,41,33,0.1044776119402985,0.2309682187730968,0.516629711751663
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,2,AC,41,35,0.11764705882352941,0.2362369337979094,0.35226480836236934
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,2,BC,33,35,0.15254237288135594,0.2506493506493506,0.35324675324675325
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,AB,46,36,0.17142857142857143,0.23671497584541062,0.591183574879227
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,AC,46,45,0.05813953488372093,0.08792270531400967,0.31908212560386473
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,BC,36,45,0.125,0.25,0.4083333333333333
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,AB,22,39,0.0,0.03554778554778555,0.18764568764568762
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,AC,22,21,0.0,0.0,0.1396103896103896
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,BC,39,21,0.0,0.0,0.3076923076923077
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,AB,52,32,0.09090909090909091,0.21514423076923078,0.4951923076923077
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,AC,52,31,0.136986301369863,0.29280397022332505,0.49224565756823824
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,BC,32,31,0.10526315789473684,0.12701612903225806,0.3966733870967742
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,AB,40,33,0.07352941176470588,0.13560606060606062,0.421969696969697
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,AC,40,47,0.04819277108433735,0.0925531914893617,0.41276595744680855
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,BC,33,47,0.03896103896103896,0.07736943907156674,0.5022566086395873
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,AB,38,64,0.0851063829787234,0.26480263157894735,0.5764802631578947
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,AC,38,45,0.012195121951219513,0.07280701754385965,0.4347953216374269
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,BC,64,45,0.0380952380952381,0.1625,0.49201388888888886
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,AB,41,42,0.05063291139240506,0.156794425087108,0.2894889663182346
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,AC,41,29,0.029411764705882353,0.05887300252312868,0.36038687973086625
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,BC,42,29,0.109375,0.1748768472906404,0.42651888341543515
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,3,AB,35,47,0.05128205128205128,0.08541033434650455,0.2492401215805471
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,3,AC,35,38,0.057971014492753624,0.13721804511278196,0.4402255639097744
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,3,BC,47,38,0.04938271604938271,0.09518477043673013,0.3093505039193729
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,1,AB,42,52,0.03296703296703297,0.04304029304029304,0.30128205128205127
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,1,AC,42,54,0.02127659574468085,0.08465608465608465,0.3571428571428571
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,1,BC,52,54,0.0707070707070707,0.09437321937321938,0.46225071225071224
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,2,AB,40,42,0.0379746835443038,0.024404761904761905,0.4386904761904762
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,2,AC,40,43,0.05063291139240506,0.09651162790697675,0.5084302325581396
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,2,BC,42,43,0.1038961038961039,0.18826135105204872,0.446843853820598
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,3,AB,19,36,0.0,0.0804093567251462,0.2010233918128655
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,3,AC,19,41,0.17647058823529413,0.30808729139922975,0.3851091142490372
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-95,full-specialist,3,BC,36,41,0.04054054054054054,0.0782520325203252,0.4085365853658537
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,1,AB,27,17,0.023255813953488372,0.25816993464052285,0.2875816993464052
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,1,AC,27,18,0.022727272727272728,0.09259259259259259,0.42592592592592593
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,1,BC,17,18,0.0,0.0,0.11274509803921567
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,2,AB,50,27,0.0547945205479452,0.11407407407407408,0.38222222222222224
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,2,AC,50,35,0.04938271604938271,0.1757142857142857,0.4828571428571429
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,2,BC,27,35,0.06896551724137931,0.164021164021164,0.3851851851851852
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,3,AB,48,32,0.02564102564102564,0.10416666666666666,0.296875
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,3,AC,48,56,0.07216494845360824,0.13541666666666669,0.5491071428571428
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-95,split-generic,3,BC,32,56,0.03529411764705882,0.049107142857142856,0.3370535714285714
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,1,AB,44,12,0.01818181818181818,0.17045454545454547,0.3106060606060606
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,1,AC,44,0,0.0,,
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,1,BC,12,0,0.0,,
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,2,AB,28,43,0.04411764705882353,0.08845514950166113,0.2180232558139535
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,2,AC,28,45,0.057971014492753624,0.12698412698412698,0.41666666666666663
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,2,BC,43,45,0.011494252873563218,0.0454780361757106,0.29405684754521966
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,3,AB,52,49,0.07446808510638298,0.1291208791208791,0.4372056514913658
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,3,AC,52,50,0.0625,0.07846153846153847,0.38269230769230766
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-95,split-specialist-aligned,3,BC,49,50,0.08791208791208792,0.18183673469387757,0.5151020408163265
