execution_id,case_id,condition,round,sender,receiver,topic,n,equivalent,related
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,A,C,12,0.0,0.16666666666666666
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,A,X,17,0.11764705882352941,0.29411764705882354
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,A,G,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,A,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,A,*,46,0.08695652173913043,0.2826086956521739
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,B,B,17,0.47058823529411764,0.6470588235294118
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,B,C,8,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,B,X,10,0.2,0.4
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,B,G,1,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,B,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,3,C,B,*,36,0.2777777777777778,0.4166666666666667
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,B,B,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,B,C,13,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,B,X,6,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,B,G,12,0.0,0.25
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,B,U,8,0.125,0.125
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,B,*,39,0.02564102564102564,0.10256410256410256
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,C,B,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,C,C,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,C,X,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,C,G,13,0.0,0.07692307692307693
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,C,U,8,0.0,0.25
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,A,C,*,21,0.0,0.14285714285714285
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,A,B,10,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,A,C,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,A,X,1,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,A,G,3,0.3333333333333333,1.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,A,U,8,0.0,0.375
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,A,*,22,0.045454545454545456,0.2727272727272727
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,C,B,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,C,C,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,C,X,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,C,G,13,0.0,0.23076923076923078
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,C,U,8,0.0,0.5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,B,C,*,21,0.0,0.3333333333333333
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,A,B,10,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,A,C,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,A,X,1,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,A,G,3,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,A,U,8,0.0,0.375
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,A,*,22,0.0,0.13636363636363635
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,B,B,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,B,C,13,0.0,0.23076923076923078
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,B,X,6,0.0,0.16666666666666666
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,B,G,12,0.0,0.5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,B,U,8,0.0,0.125
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,1,C,B,*,39,0.0,0.28205128205128205
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,B,B,7,0.2857142857142857,0.7142857142857143
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,B,C,10,0.4,0.6
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,B,X,13,0.07692307692307693,0.6923076923076923
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,B,G,2,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,B,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,B,*,32,0.21875,0.625
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,C,B,10,0.3,0.8
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,C,C,5,1.0,1.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,C,X,15,0.2,0.3333333333333333
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,C,G,1,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,C,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,A,C,*,31,0.3548387096774194,0.5806451612903226
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,A,B,17,0.11764705882352941,0.4117647058823529
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,A,C,14,0.5,0.5714285714285714
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,A,X,13,0.15384615384615385,0.3076923076923077
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,A,G,6,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,A,U,2,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,A,*,52,0.21153846153846154,0.36538461538461536
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,C,B,10,0.1,0.5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,C,C,5,0.4,0.8
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,C,X,15,0.06666666666666667,0.2
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,C,G,1,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,C,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,B,C,*,31,0.12903225806451613,0.3870967741935484
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,A,B,17,0.17647058823529413,0.47058823529411764
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,A,C,14,0.5,0.6428571428571429
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,A,X,13,0.07692307692307693,0.23076923076923078
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,A,G,6,0.16666666666666666,0.16666666666666666
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,A,U,2,0.0,0.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,A,*,52,0.23076923076923078,0.40384615384615385
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,B,B,7,0.14285714285714285,0.2857142857142857
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,B,C,10,0.2,0.5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,B,X,13,0.07692307692307693,0.38461538461538464
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,B,G,2,0.0,0.5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,B,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,2,C,B,*,32,0.125,0.40625
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,B,B,11,0.09090909090909091,0.45454545454545453
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,B,C,12,0.16666666666666666,0.5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,B,X,9,0.0,0.1111111111111111
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,B,G,1,1.0,1.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,B,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,B,*,33,0.12121212121212122,0.3939393939393939
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,C,B,17,0.11764705882352941,0.5294117647058824
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,C,C,11,0.0,0.36363636363636365
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,C,X,14,0.07142857142857142,0.35714285714285715
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,C,G,4,0.25,0.25
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,C,U,1,0.0,1.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,A,C,*,47,0.0851063829787234,0.425531914893617
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,A,B,13,0.07692307692307693,0.3076923076923077
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,A,C,12,0.25,0.75
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,A,X,13,0.07692307692307693,0.3076923076923077
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,A,G,2,0.5,0.5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,A,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,A,*,40,0.15,0.45
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,C,B,17,0.11764705882352941,0.5882352941176471
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,C,C,11,0.0,0.36363636363636365
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,C,X,14,0.0,0.35714285714285715
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,C,G,4,0.25,0.75
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,C,U,1,0.0,1.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,B,C,*,47,0.06382978723404255,0.48936170212765956
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,A,B,13,0.15384615384615385,0.46153846153846156
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,A,C,12,0.0,0.3333333333333333
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,A,X,13,0.07692307692307693,0.38461538461538464
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,A,G,2,0.5,0.5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,A,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,A,*,40,0.1,0.4
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,B,B,11,0.18181818181818182,0.6363636363636364
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,B,C,12,0.0,0.5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,B,X,9,0.0,0.3333333333333333
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,B,G,1,1.0,1.0
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,B,U,0,,
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,3,C,B,*,33,0.09090909090909091,0.5151515151515151
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,B,B,14,0.35714285714285715,0.5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,B,C,12,0.4166666666666667,0.6666666666666666
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,B,X,21,0.0,0.5238095238095238
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,B,G,13,0.07692307692307693,0.23076923076923078
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,B,U,4,0.25,0.25
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,B,*,64,0.1875,0.46875
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,C,B,13,0.15384615384615385,0.5384615384615384
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,C,C,13,0.0,0.46153846153846156
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,C,X,14,0.07142857142857142,0.21428571428571427
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,C,G,4,0.0,0.5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,C,U,1,0.0,1.0
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,A,C,*,45,0.06666666666666667,0.4222222222222222
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,A,B,13,0.46153846153846156,0.7692307692307693
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,A,C,11,0.45454545454545453,0.7272727272727273
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,A,X,6,0.16666666666666666,0.6666666666666666
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,A,G,6,0.16666666666666666,0.3333333333333333
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,A,U,2,0.0,1.0
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,A,*,38,0.34210526315789475,0.6842105263157895
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,C,B,13,0.23076923076923078,0.5384615384615384
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,C,C,13,0.23076923076923078,0.7692307692307693
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,C,X,14,0.07142857142857142,0.42857142857142855
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,C,G,4,0.25,0.5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,C,U,1,1.0,1.0
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,B,C,*,45,0.2,0.5777777777777777
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,A,B,13,0.07692307692307693,0.46153846153846156
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,A,C,11,0.09090909090909091,0.5454545454545454
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,A,X,6,0.16666666666666666,0.16666666666666666
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,A,G,6,0.0,0.3333333333333333
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,A,U,2,0.0,1.0
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,A,*,38,0.07894736842105263,0.4473684210526316
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,B,B,14,0.21428571428571427,0.5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,B,C,12,0.25,0.4166666666666667
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,B,X,21,0.047619047619047616,0.38095238095238093
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,B,G,13,0.07692307692307693,0.3076923076923077
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,B,U,4,0.0,0.5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,1,C,B,*,64,0.125,0.40625
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,A,B,B,14,0.2857142857142857,0.42857142857142855
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,A,B,C,10,0.0,0.1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,2,A,B,X,7,0.14285714285714285,0.42857142857142855
