execution_id,case_id,condition,agent,round,scope,n,B,C,X,G,U,B_share,C_share,X_share,G_share,U_share,own_share,proposal_share
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,A,3,input,156,43,22,26,32,33,0.27564102564102566,0.14102564102564102,0.16666666666666666,0.20512820512820512,0.21153846153846154,0.358974358974359,0.5961538461538461
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,A,3,source,15,13,0,0,0,2,0.8666666666666667,0.0,0.0,0.0,0.13333333333333333,0.8666666666666667,0.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,A,3,peer,84,15,20,16,19,14,0.17857142857142858,0.23809523809523808,0.19047619047619047,0.2261904761904762,0.16666666666666666,0.27380952380952384,0.6666666666666666
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,A,3,self,60,17,2,10,13,18,0.2833333333333333,0.03333333333333333,0.16666666666666666,0.21666666666666667,0.3,0.36666666666666664,0.6166666666666667
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,A,3,delivered,50,15,12,13,7,3,0.3,0.24,0.26,0.14,0.06,0.43,0.64
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,1,output,38,0,10,3,13,12,0.0,0.2631578947368421,0.07894736842105263,0.34210526315789475,0.3157894736842105,0.3026315789473684,0.6578947368421053
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,1,input,11,0,10,0,0,1,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,1,source,11,0,10,0,0,1,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,2,output,34,8,8,11,5,2,0.23529411764705882,0.23529411764705882,0.3235294117647059,0.14705882352941177,0.058823529411764705,0.39705882352941174,0.7058823529411765
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,2,input,89,10,20,12,22,25,0.11235955056179775,0.2247191011235955,0.1348314606741573,0.24719101123595505,0.2808988764044944,0.29213483146067415,0.5617977528089888
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,2,source,11,0,10,0,0,1,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,2,peer,40,10,0,9,9,12,0.25,0.0,0.225,0.225,0.3,0.1125,0.625
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,2,self,38,0,10,3,13,12,0.0,0.2631578947368421,0.07894736842105263,0.34210526315789475,0.3157894736842105,0.3026315789473684,0.6578947368421053
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,2,delivered,40,10,0,9,9,12,0.25,0.0,0.225,0.225,0.3,0.1125,0.625
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,3,output,48,9,10,12,12,5,0.1875,0.20833333333333334,0.25,0.25,0.10416666666666667,0.3333333333333333,0.625
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,3,input,153,30,32,26,32,33,0.19607843137254902,0.20915032679738563,0.16993464052287582,0.20915032679738563,0.21568627450980393,0.29411764705882354,0.6078431372549019
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,3,source,11,0,10,0,0,1,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,3,peer,79,24,9,12,15,19,0.3037974683544304,0.11392405063291139,0.1518987341772152,0.189873417721519,0.24050632911392406,0.189873417721519,0.569620253164557
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,3,self,68,8,16,14,17,13,0.11764705882352941,0.23529411764705882,0.20588235294117646,0.25,0.19117647058823528,0.3382352941176471,0.7058823529411765
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,3,delivered,42,16,9,4,6,7,0.38095238095238093,0.21428571428571427,0.09523809523809523,0.14285714285714285,0.16666666666666666,0.2619047619047619,0.5
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,1,output,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,1,input,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,1,source,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,2,output,20,8,7,2,2,1,0.4,0.35,0.1,0.1,0.05,,0.4
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,2,input,78,10,10,12,22,24,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.28205128205128205,0.3076923076923077,,0.6410256410256411
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,2,source,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,2,peer,78,10,10,12,22,24,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.28205128205128205,0.3076923076923077,,0.6410256410256411
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,2,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,2,delivered,78,10,10,12,22,24,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.28205128205128205,0.3076923076923077,,0.6410256410256411
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,3,output,33,8,7,9,8,1,0.24242424242424243,0.21212121212121213,0.2727272727272727,0.24242424242424243,0.030303030303030304,,0.6363636363636364
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,3,input,142,30,22,26,32,32,0.2112676056338028,0.15492957746478872,0.18309859154929578,0.22535211267605634,0.22535211267605634,,0.6549295774647887
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,3,source,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,3,peer,126,23,18,24,30,31,0.18253968253968253,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.24603174603174602,,0.6746031746031746
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,3,self,20,8,7,2,2,1,0.4,0.35,0.1,0.1,0.05,,0.4
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,3,delivered,55,15,10,13,9,8,0.2727272727272727,0.18181818181818182,0.23636363636363636,0.16363636363636364,0.14545454545454545,,0.6727272727272727
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,1,output,44,14,9,18,2,1,0.3181818181818182,0.20454545454545456,0.4090909090909091,0.045454545454545456,0.022727272727272728,0.5227272727272727,0.6590909090909091
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,1,input,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,1,source,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,2,output,33,12,7,12,2,0,0.36363636363636365,0.21212121212121213,0.36363636363636365,0.06060606060606061,0.0,0.5454545454545454,0.696969696969697
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,2,input,127,42,37,44,3,1,0.33070866141732286,0.29133858267716534,0.3464566929133858,0.023622047244094488,0.007874015748031496,0.5039370078740157,0.5196850393700787
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,2,source,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,2,peer,60,20,12,27,1,0,0.3333333333333333,0.2,0.45,0.016666666666666666,0.0,0.5583333333333333,0.6666666666666666
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,2,self,44,14,9,18,2,1,0.3181818181818182,0.20454545454545456,0.4090909090909091,0.045454545454545456,0.022727272727272728,0.5227272727272727,0.6590909090909091
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,2,delivered,60,20,12,27,1,0,0.3333333333333333,0.2,0.45,0.016666666666666666,0.0,0.5583333333333333,0.6666666666666666
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,3,output,29,10,6,7,3,3,0.3448275862068966,0.20689655172413793,0.2413793103448276,0.10344827586206896,0.10344827586206896,0.46551724137931033,0.6551724137931034
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,3,input,193,57,49,74,11,2,0.29533678756476683,0.2538860103626943,0.38341968911917096,0.05699481865284974,0.010362694300518135,0.48704663212435234,0.6217616580310881
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,3,source,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,3,peer,105,31,19,47,7,1,0.29523809523809524,0.18095238095238095,0.44761904761904764,0.06666666666666667,0.009523809523809525,0.5190476190476191,0.7047619047619048
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,3,self,72,23,16,28,4,1,0.3194444444444444,0.2222222222222222,0.3888888888888889,0.05555555555555555,0.013888888888888888,0.5138888888888888,0.6805555555555556
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,3,delivered,54,14,10,23,6,1,0.25925925925925924,0.18518518518518517,0.42592592592592593,0.1111111111111111,0.018518518518518517,0.4722222222222222,0.7037037037037037
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,1,output,36,12,10,13,1,0,0.3333333333333333,0.2777777777777778,0.3611111111111111,0.027777777777777776,0.0,0.4583333333333333,0.6666666666666666
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,1,input,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,1,source,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,2,output,24,8,4,11,1,0,0.3333333333333333,0.16666666666666666,0.4583333333333333,0.041666666666666664,0.0,0.3958333333333333,0.625
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,2,input,127,42,37,44,3,1,0.33070866141732286,0.29133858267716534,0.3464566929133858,0.023622047244094488,0.007874015748031496,0.4645669291338583,0.5196850393700787
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,2,source,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,2,peer,67,21,10,33,2,1,0.31343283582089554,0.14925373134328357,0.4925373134328358,0.029850746268656716,0.014925373134328358,0.39552238805970147,0.6716417910447762
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,2,self,36,12,10,13,1,0,0.3333333333333333,0.2777777777777778,0.3611111111111111,0.027777777777777776,0.0,0.4583333333333333,0.6666666666666666
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,2,delivered,67,21,10,33,2,1,0.31343283582089554,0.14925373134328357,0.4925373134328358,0.029850746268656716,0.014925373134328358,0.39552238805970147,0.6716417910447762
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,3,output,32,8,7,14,3,0,0.25,0.21875,0.4375,0.09375,0.0,0.4375,0.78125
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,3,input,193,57,49,74,11,2,0.29533678756476683,0.2538860103626943,0.38341968911917096,0.05699481865284974,0.010362694300518135,0.44559585492227977,0.6217616580310881
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,3,source,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.5294117647058824,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,3,peer,121,35,22,53,9,2,0.2892561983471074,0.18181818181818182,0.4380165289256198,0.0743801652892562,0.01652892561983471,0.40082644628099173,0.7107438016528925
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,3,self,54,17,12,23,2,0,0.3148148148148148,0.2222222222222222,0.42592592592592593,0.037037037037037035,0.0,0.4351851851851852,0.7037037037037037
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,3,delivered,64,19,13,24,7,1,0.296875,0.203125,0.375,0.109375,0.015625,0.390625,0.71875
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,1,output,28,10,2,16,0,0,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.0,0.0,,0.6785714285714286
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,1,input,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,1,source,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,2,output,34,8,7,13,5,1,0.23529411764705882,0.20588235294117646,0.38235294117647056,0.14705882352941177,0.029411764705882353,,0.7058823529411765
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,2,input,127,42,37,44,3,1,0.33070866141732286,0.29133858267716534,0.3464566929133858,0.023622047244094488,0.007874015748031496,,0.5196850393700787
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,2,source,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,2,peer,76,23,19,30,3,1,0.3026315789473684,0.25,0.39473684210526316,0.039473684210526314,0.013157894736842105,,0.6710526315789473
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,2,self,28,10,2,16,0,0,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.0,0.0,,0.6785714285714286
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,2,delivered,76,23,19,30,3,1,0.3026315789473684,0.25,0.39473684210526316,0.039473684210526314,0.013157894736842105,,0.6710526315789473
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,3,output,44,14,6,16,7,1,0.3181818181818182,0.13636363636363635,0.36363636363636365,0.1590909090909091,0.022727272727272728,,0.75
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,3,input,193,57,49,74,11,2,0.29533678756476683,0.2538860103626943,0.38341968911917096,0.05699481865284974,0.010362694300518135,,0.6217616580310881
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,3,source,34,16,18,0,0,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,3,peer,116,33,26,50,6,1,0.28448275862068967,0.22413793103448276,0.43103448275862066,0.05172413793103448,0.008620689655172414,,0.7241379310344828
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,3,self,58,17,9,26,5,1,0.29310344827586204,0.15517241379310345,0.4482758620689655,0.08620689655172414,0.017241379310344827,,0.6896551724137931
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,3,delivered,53,18,10,22,3,0,0.33962264150943394,0.18867924528301888,0.41509433962264153,0.05660377358490566,0.0,,0.6981132075471698
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,1,output,28,9,7,12,0,0,0.32142857142857145,0.25,0.42857142857142855,0.0,0.0,0.5357142857142857,0.5357142857142857
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,1,input,35,16,19,0,0,0,0.45714285714285713,0.5428571428571428,0.0,0.0,0.0,0.45714285714285713,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,1,source,35,16,19,0,0,0,0.45714285714285713,0.5428571428571428,0.0,0.0,0.0,0.45714285714285713,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,2,output,36,13,6,16,1,0,0.3611111111111111,0.16666666666666666,0.4444444444444444,0.027777777777777776,0.0,0.5833333333333334,0.6388888888888888
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,2,input,116,35,44,34,3,0,0.3017241379310345,0.3793103448275862,0.29310344827586204,0.02586206896551724,0.0,0.4482758620689655,0.3879310344827586
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,2,source,35,16,19,0,0,0,0.45714285714285713,0.5428571428571428,0.0,0.0,0.0,0.45714285714285713,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,2,peer,58,13,19,23,3,0,0.22413793103448276,0.3275862068965517,0.39655172413793105,0.05172413793103448,0.0,0.4224137931034483,0.5344827586206896
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,2,self,28,9,7,12,0,0,0.32142857142857145,0.25,0.42857142857142855,0.0,0.0,0.5357142857142857,0.5357142857142857
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,2,delivered,58,13,19,23,3,0,0.22413793103448276,0.3275862068965517,0.39655172413793105,0.05172413793103448,0.0,0.4224137931034483,0.5344827586206896
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,3,output,38,11,11,11,4,1,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.10526315789473684,0.02631578947368421,0.4342105263157895,0.5789473684210527
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,3,input,206,62,62,70,11,1,0.30097087378640774,0.30097087378640774,0.33980582524271846,0.05339805825242718,0.0048543689320388345,0.470873786407767,0.5436893203883495
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,3,source,35,16,19,0,0,0,0.45714285714285713,0.5428571428571428,0.0,0.0,0.0,0.45714285714285713,0.0
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,3,peer,125,32,35,47,10,1,0.256,0.28,0.376,0.08,0.008,0.444,0.64
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,3,self,59,19,12,27,1,0,0.3220338983050847,0.2033898305084746,0.4576271186440678,0.01694915254237288,0.0,0.5508474576271186,0.6271186440677966
