execution_id,case_id,condition,agent,round,n,source,self,peer,unmerged_equivalent,transformed,unmatched,exact_unmatched,source_rate,self_rate,peer_rate,unmerged_equivalent_rate,transformed_rate,unmatched_rate,exact_unmatched_rate
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-24,full-specialist,C,2,26,1,2,4,1,7,11,19,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.2692307692307692,0.4230769230769231,0.7307692307692307
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-24,full-specialist,C,3,36,2,4,5,4,18,3,25,0.05555555555555555,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.5,0.08333333333333333,0.6944444444444444
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,A,1,21,2,0,0,0,3,16,19,0.09523809523809523,0.0,0.0,0.0,0.14285714285714285,0.7619047619047619,0.9047619047619048
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,A,2,17,2,2,0,3,6,4,13,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,0.35294117647058826,0.23529411764705882,0.7647058823529411
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,A,3,24,1,2,9,1,6,5,12,0.041666666666666664,0.08333333333333333,0.375,0.041666666666666664,0.25,0.20833333333333334,0.5
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,B,1,21,1,0,0,0,1,19,20,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.9047619047619048,0.9523809523809523
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,B,2,22,1,0,3,0,5,13,18,0.045454545454545456,0.0,0.13636363636363635,0.0,0.22727272727272727,0.5909090909090909,0.8181818181818182
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,B,3,29,1,3,3,4,12,6,22,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.13793103448275862,0.41379310344827586,0.20689655172413793,0.7586206896551724
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,C,1,2,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,C,2,40,0,0,4,0,9,27,36,0.0,0.0,0.1,0.0,0.225,0.675,0.9
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-24,split-generic,C,3,43,0,5,3,6,17,12,35,0.0,0.11627906976744186,0.06976744186046512,0.13953488372093023,0.3953488372093023,0.27906976744186046,0.813953488372093
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,A,1,33,2,0,0,0,9,22,31,0.06060606060606061,0.0,0.0,0.0,0.2727272727272727,0.6666666666666666,0.9393939393939394
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,A,2,25,0,2,0,7,8,8,23,0.0,0.08,0.0,0.28,0.32,0.32,0.92
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,A,3,26,1,11,1,4,9,0,13,0.038461538461538464,0.4230769230769231,0.038461538461538464,0.15384615384615385,0.34615384615384615,0.0,0.5
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,B,1,30,1,0,0,0,2,27,29,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.9,0.9666666666666667
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,B,2,27,1,4,0,0,14,8,22,0.037037037037037035,0.14814814814814814,0.0,0.0,0.5185185185185185,0.2962962962962963,0.8148148148148148
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,B,3,36,1,6,1,4,21,3,28,0.027777777777777776,0.16666666666666666,0.027777777777777776,0.1111111111111111,0.5833333333333334,0.08333333333333333,0.7777777777777778
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,C,1,21,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,C,2,25,0,0,3,1,8,13,22,0.0,0.0,0.12,0.04,0.32,0.52,0.88
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-24,split-specialist-aligned,C,3,46,0,7,2,5,22,10,37,0.0,0.15217391304347827,0.043478260869565216,0.10869565217391304,0.4782608695652174,0.21739130434782608,0.8043478260869565
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,A,1,35,3,0,0,2,2,28,32,0.08571428571428572,0.0,0.0,0.05714285714285714,0.05714285714285714,0.8,0.9142857142857143
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,A,2,37,1,3,2,3,12,16,31,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.08108108108108109,0.32432432432432434,0.43243243243243246,0.8378378378378378
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,A,3,37,1,5,2,12,10,7,29,0.02702702702702703,0.13513513513513514,0.05405405405405406,0.32432432432432434,0.2702702702702703,0.1891891891891892,0.7837837837837838
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,B,1,32,1,0,0,1,11,19,31,0.03125,0.0,0.0,0.03125,0.34375,0.59375,0.96875
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,B,2,34,2,3,3,2,18,6,26,0.058823529411764705,0.08823529411764706,0.08823529411764706,0.058823529411764705,0.5294117647058824,0.17647058823529413,0.7647058823529411
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,B,3,35,1,3,6,2,13,10,25,0.02857142857142857,0.08571428571428572,0.17142857142857143,0.05714285714285714,0.37142857142857144,0.2857142857142857,0.7142857142857143
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,C,1,33,2,0,0,0,6,25,31,0.06060606060606061,0.0,0.0,0.0,0.18181818181818182,0.7575757575757576,0.9393939393939394
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,C,2,36,2,1,5,2,12,14,28,0.05555555555555555,0.027777777777777776,0.1388888888888889,0.05555555555555555,0.3333333333333333,0.3888888888888889,0.7777777777777778
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-49,full-generic,C,3,41,2,4,6,2,23,4,29,0.04878048780487805,0.0975609756097561,0.14634146341463414,0.04878048780487805,0.5609756097560976,0.0975609756097561,0.7073170731707317
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,A,1,44,3,0,0,1,6,34,41,0.06818181818181818,0.0,0.0,0.022727272727272728,0.13636363636363635,0.7727272727272727,0.9318181818181818
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,A,2,34,1,3,1,1,16,12,29,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.47058823529411764,0.35294117647058826,0.8529411764705882
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,A,3,27,1,5,2,2,13,4,19,0.037037037037037035,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.48148148148148145,0.14814814814814814,0.7037037037037037
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,B,1,33,2,0,0,3,6,22,31,0.06060606060606061,0.0,0.0,0.09090909090909091,0.18181818181818182,0.6666666666666666,0.9393939393939394
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,B,2,37,1,3,6,0,9,18,27,0.02702702702702703,0.08108108108108109,0.16216216216216217,0.0,0.24324324324324326,0.4864864864864865,0.7297297297297297
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,B,3,39,1,11,5,3,11,8,22,0.02564102564102564,0.28205128205128205,0.1282051282051282,0.07692307692307693,0.28205128205128205,0.20512820512820512,0.5641025641025641
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,C,1,37,2,0,0,0,4,31,35,0.05405405405405406,0.0,0.0,0.0,0.10810810810810811,0.8378378378378378,0.9459459459459459
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,C,2,32,1,2,1,2,11,15,28,0.03125,0.0625,0.03125,0.0625,0.34375,0.46875,0.875
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,C,3,35,0,5,7,5,10,8,23,0.0,0.14285714285714285,0.2,0.14285714285714285,0.2857142857142857,0.22857142857142856,0.6571428571428571
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,A,1,23,0,0,0,1,2,20,23,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.8695652173913043,1.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,A,2,17,0,0,2,0,4,11,15,0.0,0.0,0.11764705882352941,0.0,0.23529411764705882,0.6470588235294118,0.8823529411764706
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,A,3,36,0,3,4,0,22,7,29,0.0,0.08333333333333333,0.1111111111111111,0.0,0.6111111111111112,0.19444444444444445,0.8055555555555556
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,B,1,9,2,0,0,0,3,4,7,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.7777777777777778
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,B,2,48,2,3,2,2,15,24,41,0.041666666666666664,0.0625,0.041666666666666664,0.041666666666666664,0.3125,0.5,0.8541666666666666
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,B,3,45,2,4,2,4,14,19,37,0.044444444444444446,0.08888888888888889,0.044444444444444446,0.08888888888888889,0.3111111111111111,0.4222222222222222,0.8222222222222222
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,C,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,C,2,36,0,0,2,0,3,31,34,0.0,0.0,0.05555555555555555,0.0,0.08333333333333333,0.8611111111111112,0.9444444444444444
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,C,3,36,0,4,7,1,12,12,25,0.0,0.1111111111111111,0.19444444444444445,0.027777777777777776,0.3333333333333333,0.3333333333333333,0.6944444444444444
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,A,1,36,0,0,0,0,0,36,36,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,A,2,18,0,0,0,3,8,7,18,0.0,0.0,0.0,0.16666666666666666,0.4444444444444444,0.3888888888888889,1.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,A,3,42,0,6,4,3,17,12,32,0.0,0.14285714285714285,0.09523809523809523,0.07142857142857142,0.40476190476190477,0.2857142857142857,0.7619047619047619
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,B,1,17,2,0,0,0,6,9,15,0.11764705882352941,0.0,0.0,0.0,0.35294117647058826,0.5294117647058824,0.8823529411764706
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,B,2,34,0,0,0,1,11,22,34,0.0,0.0,0.0,0.029411764705882353,0.3235294117647059,0.6470588235294118,1.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,B,3,40,0,4,4,3,14,15,32,0.0,0.1,0.1,0.075,0.35,0.375,0.8
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,C,1,27,0,0,0,0,0,27,27,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,C,2,43,0,0,0,1,6,36,43,0.0,0.0,0.0,0.023255813953488372,0.13953488372093023,0.8372093023255814,1.0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-49,split-specialist-aligned,C,3,42,0,7,7,3,14,11,28,0.0,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.3333333333333333,0.2619047619047619,0.6666666666666666
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,A,1,31,2,0,0,1,2,26,29,0.06451612903225806,0.0,0.0,0.03225806451612903,0.06451612903225806,0.8387096774193549,0.9354838709677419
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,A,2,38,2,10,2,2,9,13,24,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.23684210526315788,0.34210526315789475,0.631578947368421
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,A,3,30,2,13,3,1,5,6,12,0.06666666666666667,0.43333333333333335,0.1,0.03333333333333333,0.16666666666666666,0.2,0.4
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,B,1,39,2,0,0,0,6,31,37,0.05128205128205128,0.0,0.0,0.0,0.15384615384615385,0.7948717948717948,0.9487179487179487
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,B,2,60,0,3,6,2,22,27,51,0.0,0.05,0.1,0.03333333333333333,0.36666666666666664,0.45,0.85
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,B,3,36,2,11,10,2,8,3,13,0.05555555555555555,0.3055555555555556,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.08333333333333333,0.3611111111111111
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,C,1,39,3,0,0,1,8,27,36,0.07692307692307693,0.0,0.0,0.02564102564102564,0.20512820512820512,0.6923076923076923,0.9230769230769231
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,C,2,30,1,2,3,2,11,11,24,0.03333333333333333,0.06666666666666667,0.1,0.06666666666666667,0.36666666666666664,0.36666666666666664,0.8
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-55,full-generic,C,3,39,1,13,6,1,14,4,19,0.02564102564102564,0.3333333333333333,0.15384615384615385,0.02564102564102564,0.358974358974359,0.10256410256410256,0.48717948717948717
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,A,1,43,1,0,0,0,2,40,42,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.9302325581395349,0.9767441860465116
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,A,2,31,0,4,4,3,14,6,23,0.0,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.45161290322580644,0.1935483870967742,0.7419354838709677
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,A,3,40,0,12,7,5,14,2,21,0.0,0.3,0.175,0.125,0.35,0.05,0.525
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,B,1,29,0,0,0,0,6,23,29,0.0,0.0,0.0,0.0,0.20689655172413793,0.7931034482758621,1.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,B,2,31,0,7,5,2,12,5,19,0.0,0.22580645161290322,0.16129032258064516,0.06451612903225806,0.3870967741935484,0.16129032258064516,0.6129032258064516
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,B,3,36,0,13,3,2,9,9,20,0.0,0.3611111111111111,0.08333333333333333,0.05555555555555555,0.25,0.25,0.5555555555555556
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,C,1,46,0,0,0,1,4,41,46,0.0,0.0,0.0,0.021739130434782608,0.08695652173913043,0.8913043478260869,1.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,C,2,41,1,9,5,2,10,14,26,0.024390243902439025,0.21951219512195122,0.12195121951219512,0.04878048780487805,0.24390243902439024,0.34146341463414637,0.6341463414634146
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-55,full-specialist,C,3,35,0,16,4,3,11,1,15,0.0,0.45714285714285713,0.11428571428571428,0.08571428571428572,0.3142857142857143,0.02857142857142857,0.42857142857142855
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,A,1,23,0,0,0,2,1,20,23,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.8695652173913043,1.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,A,2,29,0,4,1,0,7,17,24,0.0,0.13793103448275862,0.034482758620689655,0.0,0.2413793103448276,0.5862068965517241,0.8275862068965517
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,A,3,26,0,6,2,3,7,8,18,0.0,0.23076923076923078,0.07692307692307693,0.11538461538461539,0.2692307692307692,0.3076923076923077,0.6923076923076923
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,B,1,33,3,0,0,2,1,27,30,0.09090909090909091,0.0,0.0,0.06060606060606061,0.030303030303030304,0.8181818181818182,0.9090909090909091
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,B,2,34,1,0,2,2,4,25,31,0.029411764705882353,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.7352941176470589,0.9117647058823529
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,B,3,29,1,1,6,2,8,11,21,0.034482758620689655,0.034482758620689655,0.20689655172413793,0.06896551724137931,0.27586206896551724,0.3793103448275862,0.7241379310344828
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,C,1,7,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,C,2,35,0,0,7,1,8,19,28,0.0,0.0,0.2,0.02857142857142857,0.22857142857142856,0.5428571428571428,0.8
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-55,split-generic,C,3,28,0,6,6,3,8,5,16,0.0,0.21428571428571427,0.21428571428571427,0.10714285714285714,0.2857142857142857,0.17857142857142858,0.5714285714285714
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,A,1,40,0,0,0,0,4,36,40,0.0,0.0,0.0,0.0,0.1,0.9,1.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,A,2,23,1,3,0,2,11,6,19,0.043478260869565216,0.13043478260869565,0.0,0.08695652173913043,0.4782608695652174,0.2608695652173913,0.8260869565217391
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,A,3,34,0,1,4,1,11,17,29,0.0,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.3235294117647059,0.5,0.8529411764705882
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,1,38,0,0,0,0,3,35,38,0.0,0.0,0.0,0.0,0.07894736842105263,0.9210526315789473,1.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,2,34,0,4,0,1,8,21,30,0.0,0.11764705882352941,0.0,0.029411764705882353,0.23529411764705882,0.6176470588235294,0.8823529411764706
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,B,3,48,0,6,4,4,15,19,38,0.0,0.125,0.08333333333333333,0.08333333333333333,0.3125,0.3958333333333333,0.7916666666666666
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,2,20,0,0,2,1,5,12,18,0.0,0.0,0.1,0.05,0.25,0.6,0.9
idrbench-generation-idr-gen-level_1-55-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-55,split-specialist-aligned,C,3,33,0,4,6,1,14,8,23,0.0,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.42424242424242425,0.24242424242424243,0.696969696969697
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,1,44,3,0,0,1,6,34,41,0.06818181818181818,0.0,0.0,0.022727272727272728,0.13636363636363635,0.7727272727272727,0.9318181818181818
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,2,33,2,4,2,1,13,11,25,0.06060606060606061,0.12121212121212122,0.06060606060606061,0.030303030303030304,0.3939393939393939,0.3333333333333333,0.7575757575757576
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,A,3,29,3,4,3,2,9,8,19,0.10344827586206896,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.3103448275862069,0.27586206896551724,0.6551724137931034
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,1,36,2,0,0,1,6,27,34,0.05555555555555555,0.0,0.0,0.027777777777777776,0.16666666666666666,0.75,0.9444444444444444
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,2,24,2,5,3,0,9,5,14,0.08333333333333333,0.20833333333333334,0.125,0.0,0.375,0.20833333333333334,0.5833333333333334
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,B,3,32,1,2,5,7,14,3,24,0.03125,0.0625,0.15625,0.21875,0.4375,0.09375,0.75
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,1,28,2,0,0,1,0,25,26,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0,0.8928571428571429,0.9285714285714286
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,2,34,2,3,2,2,12,13,27,0.058823529411764705,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.38235294117647056,0.7941176470588235
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-8,full-generic,C,3,44,3,5,8,6,13,9,28,0.06818181818181818,0.11363636363636363,0.18181818181818182,0.13636363636363635,0.29545454545454547,0.20454545454545456,0.6363636363636364
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,1,28,1,0,0,0,6,21,27,0.03571428571428571,0.0,0.0,0.0,0.21428571428571427,0.75,0.9642857142857143
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,2,36,1,4,7,1,9,14,24,0.027777777777777776,0.1111111111111111,0.19444444444444445,0.027777777777777776,0.25,0.3888888888888889,0.6666666666666666
idrbench-generation-idr-gen-level_1-8-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-8,full-specialist,A,3,38,1,6,6,8,15,2,25,0.02631578947368421,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.39473684210526316,0.05263157894736842,0.6578947368421053
